Tipo,Nombre,Año,Mes,Id_pelicula,Genero
short,The Great Robbery,2019,3.0,tt10081412,Thriller
movie,Uchakattam,2019,3.0,tt10081120,Thriller
movie,Aaviri,2019,11.0,tt10081210,Thriller
movie,Blood on Her Name,2019,2.0,tt10085338,Thriller
movie,Cheddi gang,2019,3.0,tt10084764,Thriller
movie,Bhinna,2019,10.0,tt10083986,Thriller
short,Sins of the Father,2019,2.0,tt10085514,Thriller
short,Beyond the Leaves,2019,10.0,tt10087630,Thriller
short,Russian sleep experiment,2019,3.0,tt10087656,Thriller
short,Smoke,2019,1.0,tt10088732,Thriller
short,On the Way,2019,2.0,tt10089692,Thriller
short,Parasomniac,2019,5.0,tt10092792,Thriller
short,Re-rehab,2019,3.0,tt10090962,Thriller
movie,Muhimmah fi 7 Ayyam,2019,3.0,tt10091956,Thriller
short,Vicky's Not Here,2019,11.0,tt10094786,Thriller
short,Luna di morte,2019,3.0,tt10094278,Thriller
short,Rebirth,2019,3.0,tt10091524,Thriller
short,Herman,2019,5.0,tt10092616,Thriller
movie,Chô-gitai ningen,2019,10.0,tt10092736,Thriller
short,The Other Mother - A Coraline Fan Film,2019,3.0,tt10092346,Thriller
short,Ghost train. Into the dark,2019,4.0,tt10096494,Thriller
movie,Shuang sheng,2019,4.0,tt10098374,Thriller
short,Drowning in Pennsylvania,2019,1.0,tt10102242,Thriller
short,Red Moon,2019,3.0,tt10098050,Thriller
short,Encounter Death,2019,7.0,tt10098116,Thriller
short,The Red Cap,2019,10.0,tt10101280,Thriller
short,The Taping,2019,6.0,tt10102572,Thriller
movie,1978: A Teen Night Out,2019,5.0,tt10102490,Thriller
short,America,2019,7.0,tt10105344,Thriller
movie,Frenetic,2019,6.0,tt10106268,Thriller
short,Brother's Keeper,2019,1.0,tt10106558,Thriller
movie,Miracle,2019,6.0,tt10109982,Thriller
short,Borders,2019,7.0,tt10112992,Thriller
short,Arkham,2019,5.0,tt10112038,Thriller
short,What Happened to Candice,2019,4.0,tt10110676,Thriller
short,Blackout,2019,5.0,tt10115086,Thriller
short,A Prey's Prayer,2019,4.0,tt10117796,Thriller
movie,Ragmork,2019,5.0,tt10115644,Thriller
short,The Freelancer,2019,3.0,tt10117376,Thriller
short,Off Limits,2019,9.0,tt10117866,Thriller
movie,Test Pattern,2019,2.0,tt10121508,Thriller
movie,Uriyadi 2,2019,4.0,tt10121762,Thriller
short,Delivery,2019,7.0,tt10121946,Thriller
movie,Incitement,2019,9.0,tt10122392,Thriller
movie,Post,2019,4.0,tt10126462,Thriller
short,Watercrazed Corpse Catchers,2019,4.0,tt10126480,Thriller
movie,Reprint,2019,8.0,tt10127696,Thriller
short,The Gun That Shot Twice,2019,9.0,tt10130830,Thriller
short,Love Thy Neighbor,2019,6.0,tt10132464,Thriller
movie,Rakshasudu,2019,8.0,tt10133300,Thriller
short,Guilt...,2019,4.0,tt10133338,Thriller
movie,Slugi wojny,2019,8.0,tt10133378,Thriller
movie,Greenfield,2019,10.0,tt10133278,Thriller
movie,Special,2019,6.0,tt10133076,Thriller
short,Trust Issues,2019,7.0,tt10150664,Thriller
short,"Die Motherfucker, Die!",2019,2.0,tt10151962,Thriller
short,Motherhood,2019,11.0,tt10155476,Thriller
short,The Other Thing,2019,5.0,tt10155338,Thriller
short,Unforgettable,2019,8.0,tt10155356,Thriller
short,Donors,2019,4.0,tt10158966,Thriller
short,See You On The Other Side,2019,9.0,tt10155210,Thriller
